callsign,landingTime,ifdelayed,eventTime1,eventTime2,utcTime,localTime,aircraftModel,aircraftModel2,fleetID,owner,airlineName,airportOriginName,airportOriginCode1,airportOriginCode2,airportOriginLat,airportOriginLng,airportOriginCountry,airportOriginOffset,airportDestName,airportDestCode1,airportDestCode2,airportDestLat,airportDestLng,airportDestCountry,airportDestOffset,timeScheduleDeparture,timeScheduleArrival,timeRealDeparture,timeRealArrival,duration,id,airportOriginCity,airportDestCity,realDepartTime,realDepartTime_local,realArriveTime,realArriveTime_local,from_to,from_to_2,route,flightTime
CAL528,Landed 20:20,green,1546518000,1546546800,2019/1/3 12:20,2019/1/3 20:20,B744,Boeing 747-409,B-18211,China Airlines,China Airlines (SkyTeam Livery),Shenzhen Bao'an International Airport,SZX,ZGSZ,22.63925,113.8106,China,28800,Taiwan Taoyuan International Airport,TPE,RCTP,25.07773,121.232803,Taiwan,28800,1546512300,1546518300,1546514188,1546518000,3840,12,Shenzhen,Taipei,2019/1/3 11:16,2019/1/3 19:16,2019/1/3 12:20,2019/1/3 20:20,China_Taiwan,Shenzhen_Taipei,Taiwan_China,1.1
CAL521,Landed 16:09,green,1546675796,1546704596,2019/1/5 8:09,2019/1/5 16:09,B744,Boeing 747-409,B-18211,China Airlines,China Airlines (SkyTeam Livery),Taiwan Taoyuan International Airport,TPE,RCTP,25.07773,121.232803,Taiwan,28800,Guangzhou Baiyun International Airport,CAN,ZGGG,23.392429,113.298698,China,28800,1546668300,1546676100,1546669780,1546675796,6000,12,Taipei,Guangzhou,2019/1/5 6:29,2019/1/5 14:29,2019/1/5 8:09,2019/1/5 16:09,Taiwan_China,Taipei_Guangzhou,Taiwan_China,1.7
CAL522,Landed 19:41,green,1546688501,1546717301,2019/1/5 11:41,2019/1/5 19:41,B744,Boeing 747-409,B-18211,China Airlines,China Airlines (SkyTeam Livery),Guangzhou Baiyun International Airport,CAN,ZGGG,23.392429,113.298698,China,28800,Taiwan Taoyuan International Airport,TPE,RCTP,25.07773,121.232803,Taiwan,28800,1546680600,1546688100,1546682494,1546688501,6000,12,Guangzhou,Taipei,2019/1/5 10:01,2019/1/5 18:01,2019/1/5 11:41,2019/1/5 19:41,China_Taiwan,Guangzhou_Taipei,Taiwan_China,1.7
CAL503,Landed 18:43,green,1546771432,1546800232,2019/1/6 10:43,2019/1/6 18:43,B744,Boeing 747-409,B-18211,China Airlines,China Airlines (SkyTeam Livery),Taiwan Taoyuan International Airport,TPE,RCTP,25.07773,121.232803,Taiwan,28800,Shanghai Pudong International Airport,PVG,ZSPD,31.14337,121.805199,China,28800,1546764300,1546770900,1546766610,1546771432,4800,12,Taipei,Shanghai,2019/1/6 9:23,2019/1/6 17:23,2019/1/6 10:43,2019/1/6 18:43,Taiwan_China,Taipei_Shanghai,Taiwan_China,1.3
CAL504,Landed 21:47,green,1546782420,1546811220,2019/1/6 13:47,2019/1/6 21:47,B744,Boeing 747-409,B-18211,China Airlines,China Airlines (SkyTeam Livery),Shanghai Pudong International Airport,PVG,ZSPD,31.14337,121.805199,China,28800,Taiwan Taoyuan International Airport,TPE,RCTP,25.07773,121.232803,Taiwan,28800,1546775400,1546783200,1546777131,1546782420,5280,12,Shanghai,Taipei,2019/1/6 12:18,2019/1/6 20:18,2019/1/6 13:47,2019/1/6 21:47,China_Taiwan,Shanghai_Taipei,Taiwan_China,1.5
CAL527,Landed 17:52,yellow,1546422727,1546451527,2019/1/2 9:52,2019/1/2 17:52,B744,Boeing 747-409,B-18212,China Airlines,China Airlines,Taiwan Taoyuan International Airport,TPE,RCTP,25.07773,121.232803,Taiwan,28800,Shenzhen Bao'an International Airport,SZX,ZGSZ,22.63925,113.8106,China,28800,1546415400,1546421700,1546417884,1546422727,4860,13,Taipei,Shenzhen,2019/1/2 8:31,2019/1/2 16:31,2019/1/2 9:52,2019/1/2 17:52,Taiwan_China,Taipei_Shenzhen,Taiwan_China,1.4
CAL528,Landed 20:53,yellow,1546433580,1546462380,2019/1/2 12:53,2019/1/2 20:53,B744,Boeing 747-409,B-18212,China Airlines,China Airlines,Shenzhen Bao'an International Airport,SZX,ZGSZ,22.63925,113.8106,China,28800,Taiwan Taoyuan International Airport,TPE,RCTP,25.07773,121.232803,Taiwan,28800,1546425900,1546431900,1546428850,1546433580,4740,13,Shenzhen,Taipei,2019/1/2 11:34,2019/1/2 19:34,2019/1/2 12:53,2019/1/2 20:53,China_Taiwan,Shenzhen_Taipei,Taiwan_China,1.3
CAL527,Landed 17:09,green,1546765798,1546794598,2019/1/6 9:09,2019/1/6 17:09,B744,Boeing 747-409,B-18212,China Airlines,China Airlines,Taiwan Taoyuan International Airport,TPE,RCTP,25.07773,121.232803,Taiwan,28800,Shenzhen Bao'an International Airport,SZX,ZGSZ,22.63925,113.8106,China,28800,1546759200,1546766700,1546760740,1546765798,5040,13,Taipei,Shenzhen,2019/1/6 7:45,2019/1/6 15:45,2019/1/6 9:09,2019/1/6 17:09,Taiwan_China,Taipei_Shenzhen,Taiwan_China,1.4
CAL528,Landed 20:10,green,1546776655,1546805455,2019/1/6 12:10,2019/1/6 20:10,B744,Boeing 747-409,B-18212,China Airlines,China Airlines,Shenzhen Bao'an International Airport,SZX,ZGSZ,22.63925,113.8106,China,28800,Taiwan Taoyuan International Airport,TPE,RCTP,25.07773,121.232803,Taiwan,28800,1546771500,1546777500,1546772251,1546776655,4380,13,Shenzhen,Taipei,2019/1/6 10:57,2019/1/6 18:57,2019/1/6 12:10,2019/1/6 20:10,China_Taiwan,Shenzhen_Taipei,Taiwan_China,1.2
CAL527,Landed 17:28,green,1546853335,1546882135,2019/1/7 9:28,2019/1/7 17:28,B744,Boeing 747-409,B-18212,China Airlines,China Airlines,Taiwan Taoyuan International Airport,TPE,RCTP,25.07773,121.232803,Taiwan,28800,Shenzhen Bao'an International Airport,SZX,ZGSZ,22.63925,113.8106,China,28800,1546845600,1546853100,1546847938,1546853335,5400,13,Taipei,Shenzhen,2019/1/7 7:58,2019/1/7 15:58,2019/1/7 9:28,2019/1/7 17:28,Taiwan_China,Taipei_Shenzhen,Taiwan_China,1.5
CAL528,Landed 20:13,green,1546863191,1546891991,2019/1/7 12:13,2019/1/7 20:13,B744,Boeing 747-409,B-18212,China Airlines,China Airlines,Shenzhen Bao'an International Airport,SZX,ZGSZ,22.63925,113.8106,China,28800,Taiwan Taoyuan International Airport,TPE,RCTP,25.07773,121.232803,Taiwan,28800,1546857900,1546863900,1546858737,1546863191,4440,13,Shenzhen,Taipei,2019/1/7 10:58,2019/1/7 18:58,2019/1/7 12:13,2019/1/7 20:13,China_Taiwan,Shenzhen_Taipei,Taiwan_China,1.2
CAL517,Landed 19:34,yellow,1546342448,1546371248,2019/1/1 11:34,2019/1/1 19:34,B744,Boeing 747-409,B-18215,China Airlines,China Airlines,Taiwan Taoyuan International Airport,TPE,RCTP,25.07773,121.232803,Taiwan,28800,Beijing Capital International Airport,PEK,ZBAA,40.084152,116.592735,China,28800,1546328100,1546340100,1546332183,1546342448,10260,14,Taipei,Beijing,2019/1/1 8:43,2019/1/1 16:43,2019/1/1 11:34,2019/1/1 19:34,Taiwan_China,Taipei_Beijing,Taiwan_China,2.9
CAL518,Landed 00:08,yellow,1546358887,1546387687,2019/1/1 16:08,2019/1/2 0:08,B744,Boeing 747-409,B-18215,China Airlines,China Airlines,Beijing Capital International Airport,PEK,ZBAA,40.084152,116.592735,China,28800,Taiwan Taoyuan International Airport,TPE,RCTP,25.07773,121.232803,Taiwan,28800,1546345500,1546357200,1546349324,1546358887,9540,14,Beijing,Taipei,2019/1/1 13:28,2019/1/1 21:28,2019/1/1 16:08,2019/1/2 0:08,China_Taiwan,Beijing_Taipei,Taiwan_China,2.7
CAL521,Landed 16:21,green,1546590077,1546618877,2019/1/4 8:21,2019/1/4 16:21,B744,Boeing 747-409,B-18215,China Airlines,China Airlines,Taiwan Taoyuan International Airport,TPE,RCTP,25.07773,121.232803,Taiwan,28800,Guangzhou Baiyun International Airport,CAN,ZGGG,23.392429,113.298698,China,28800,1546581900,1546589700,1546584183,1546590077,5880,14,Taipei,Guangzhou,2019/1/4 6:43,2019/1/4 14:43,2019/1/4 8:21,2019/1/4 16:21,Taiwan_China,Taipei_Guangzhou,Taiwan_China,1.6
CAL522,Landed 19:33,green,1546601627,1546630427,2019/1/4 11:33,2019/1/4 19:33,B744,Boeing 747-409,B-18215,China Airlines,China Airlines,Guangzhou Baiyun International Airport,CAN,ZGGG,23.392429,113.298698,China,28800,Taiwan Taoyuan International Airport,TPE,RCTP,25.07773,121.232803,Taiwan,28800,1546594200,1546601700,1546596035,1546601627,5580,14,Guangzhou,Taipei,2019/1/4 10:00,2019/1/4 18:00,2019/1/4 11:33,2019/1/4 19:33,China_Taiwan,Guangzhou_Taipei,Taiwan_China,1.6
CAL503,Landed 18:27,green,1546684027,1546712827,2019/1/5 10:27,2019/1/5 18:27,B744,Boeing 747-409,B-18215,China Airlines,China Airlines,Taiwan Taoyuan International Airport,TPE,RCTP,25.07773,121.232803,Taiwan,28800,Shanghai Pudong International Airport,PVG,ZSPD,31.14337,121.805199,China,28800,1546677900,1546684500,1546679385,1546684027,4620,14,Taipei,Shanghai,2019/1/5 9:09,2019/1/5 17:09,2019/1/5 10:27,2019/1/5 18:27,Taiwan_China,Taipei_Shanghai,Taiwan_China,1.3
CAL504,Landed 21:41,green,1546695660,1546724460,2019/1/5 13:41,2019/1/5 21:41,B744,Boeing 747-409,B-18215,China Airlines,China Airlines,Shanghai Pudong International Airport,PVG,ZSPD,31.14337,121.805199,China,28800,Taiwan Taoyuan International Airport,TPE,RCTP,25.07773,121.232803,Taiwan,28800,1546689000,1546696800,1546690180,1546695660,5460,14,Shanghai,Taipei,2019/1/5 12:09,2019/1/5 20:09,2019/1/5 13:41,2019/1/5 21:41,China_Taiwan,Shanghai_Taipei,Taiwan_China,1.5
CAL521,Landed 15:50,green,1546847435,1546876235,2019/1/7 7:50,2019/1/7 15:50,B744,Boeing 747-409,B-18215,China Airlines,China Airlines,Taiwan Taoyuan International Airport,TPE,RCTP,25.07773,121.232803,Taiwan,28800,Guangzhou Baiyun International Airport,CAN,ZGGG,23.392429,113.298698,China,28800,1546841100,1546848900,1546841913,1546847435,5520,14,Taipei,Guangzhou,2019/1/7 6:18,2019/1/7 14:18,2019/1/7 7:50,2019/1/7 15:50,Taiwan_China,Taipei_Guangzhou,Taiwan_China,1.5
CAL522,Landed 19:24,green,1546860245,1546889045,2019/1/7 11:24,2019/1/7 19:24,B744,Boeing 747-409,B-18215,China Airlines,China Airlines,Guangzhou Baiyun International Airport,CAN,ZGGG,23.392429,113.298698,China,28800,Taiwan Taoyuan International Airport,TPE,RCTP,25.07773,121.232803,Taiwan,28800,1546853400,1546860900,1546854530,1546860245,5700,14,Guangzhou,Taipei,2019/1/7 9:48,2019/1/7 17:48,2019/1/7 11:24,2019/1/7 19:24,China_Taiwan,Guangzhou_Taipei,Taiwan_China,1.6
CAL201,Landed 13:56,green,1546322161,1546350961,2019/1/1 5:56,2019/1/1 13:56,A333,Airbus A330-302,B-18301,China Airlines,China Airlines,Taipei Songshan Airport,TSA,RCSS,25.069719,121.552498,Taiwan,28800,Shanghai Hongqiao International Airport,SHA,ZSSS,31.19787,121.336304,China,28800,1546317000,1546323300,1546317083,1546322161,5100,15,Taipei,Shanghai,2019/1/1 4:31,2019/1/1 12:31,2019/1/1 5:56,2019/1/1 13:56,Taiwan_China,Taipei_Shanghai,Taiwan_China,1.4
CAL202,Landed 18:00,green,1546336852,1546365652,2019/1/1 10:00,2019/1/1 18:00,A333,Airbus A330-302,B-18301,China Airlines,China Airlines,Shanghai Hongqiao International Airport,SHA,ZSSS,31.19787,121.336304,China,28800,Taipei Songshan Airport,TSA,RCSS,25.069719,121.552498,Taiwan,28800,1546330500,1546337700,1546330971,1546336852,5880,15,Shanghai,Taipei,2019/1/1 8:22,2019/1/1 16:22,2019/1/1 10:00,2019/1/1 18:00,China_Taiwan,Shanghai_Taipei,Taiwan_China,1.6
CAL201,Landed 13:47,green,1546494424,1546523224,2019/1/3 5:47,2019/1/3 13:47,A333,Airbus A330-302,B-18301,China Airlines,China Airlines,Taipei Songshan Airport,TSA,RCSS,25.069719,121.552498,Taiwan,28800,Shanghai Hongqiao International Airport,SHA,ZSSS,31.19787,121.336304,China,28800,1546489800,1546496100,1546489824,1546494424,4620,15,Taipei,Shanghai,2019/1/3 4:30,2019/1/3 12:30,2019/1/3 5:47,2019/1/3 13:47,Taiwan_China,Taipei_Shanghai,Taiwan_China,1.3
CAL202,Landed 18:10,green,1546510219,1546539019,2019/1/3 10:10,2019/1/3 18:10,A333,Airbus A330-302,B-18301,China Airlines,China Airlines,Shanghai Hongqiao International Airport,SHA,ZSSS,31.19787,121.336304,China,28800,Taipei Songshan Airport,TSA,RCSS,25.069719,121.552498,Taiwan,28800,1546503300,1546510500,1546504059,1546510219,6180,15,Shanghai,Taipei,2019/1/3 8:27,2019/1/3 16:27,2019/1/3 10:10,2019/1/3 18:10,China_Taiwan,Shanghai_Taipei,Taiwan_China,1.7
CAL201,Landed 14:05,green,1546668354,1546697154,2019/1/5 6:05,2019/1/5 14:05,A333,Airbus A330-302,B-18301,China Airlines,China Airlines,Taipei Songshan Airport,TSA,RCSS,25.069719,121.552498,Taiwan,28800,Shanghai Hongqiao International Airport,SHA,ZSSS,31.19787,121.336304,China,28800,1546662600,1546668900,1546663965,1546668354,4380,15,Taipei,Shanghai,2019/1/5 4:52,2019/1/5 12:52,2019/1/5 6:05,2019/1/5 14:05,Taiwan_China,Taipei_Shanghai,Taiwan_China,1.2
CAL202,Landed 18:05,green,1546682705,1546711505,2019/1/5 10:05,2019/1/5 18:05,A333,Airbus A330-302,B-18301,China Airlines,China Airlines,Shanghai Hongqiao International Airport,SHA,ZSSS,31.19787,121.336304,China,28800,Taipei Songshan Airport,TSA,RCSS,25.069719,121.552498,Taiwan,28800,1546676100,1546683300,1546676825,1546682705,5880,15,Shanghai,Taipei,2019/1/5 8:27,2019/1/5 16:27,2019/1/5 10:05,2019/1/5 18:05,China_Taiwan,Shanghai_Taipei,Taiwan_China,1.6
CAL201,Landed 13:56,green,1546840571,1546869371,2019/1/7 5:56,2019/1/7 13:56,A333,Airbus A330-302,B-18301,China Airlines,China Airlines,Taipei Songshan Airport,TSA,RCSS,25.069719,121.552498,Taiwan,28800,Shanghai Hongqiao International Airport,SHA,ZSSS,31.19787,121.336304,China,28800,1546835400,1546841700,1546835851,1546840571,4740,15,Taipei,Shanghai,2019/1/7 4:37,2019/1/7 12:37,2019/1/7 5:56,2019/1/7 13:56,Taiwan_China,Taipei_Shanghai,Taiwan_China,1.3
CAL202,Landed 18:00,green,1546855249,1546884049,2019/1/7 10:00,2019/1/7 18:00,A333,Airbus A330-302,B-18301,China Airlines,China Airlines,Shanghai Hongqiao International Airport,SHA,ZSSS,31.19787,121.336304,China,28800,Taipei Songshan Airport,TSA,RCSS,25.069719,121.552498,Taiwan,28800,1546848900,1546856100,1546849500,1546855249,5760,15,Shanghai,Taipei,2019/1/7 8:25,2019/1/7 16:25,2019/1/7 10:00,2019/1/7 18:00,China_Taiwan,Shanghai_Taipei,Taiwan_China,1.6
MDA991,Landed 10:12,green,1546654379,1546683179,2019/1/5 2:12,2019/1/5 10:12,A333,Airbus A330-302,B-18302,China Airlines,China Airlines,Taiwan Taoyuan International Airport,TPE,RCTP,25.07773,121.232803,Taiwan,28800,Xiamen Gaoqi International Airport,XMN,ZSAM,24.544029,118.127701,China,28800,1546648800,1546655100,1546649810,1546654379,4560,16,Taipei,Xiamen,2019/1/5 0:56,2019/1/5 8:56,2019/1/5 2:12,2019/1/5 10:12,Taiwan_China,Taipei_Xiamen,Taiwan_China,1.3
MDA992,Landed 13:43,yellow,1546666990,1546695790,2019/1/5 5:43,2019/1/5 13:43,A333,Airbus A330-302,B-18302,China Airlines,China Airlines,Xiamen Gaoqi International Airport,XMN,ZSAM,24.544029,118.127701,China,28800,Taiwan Taoyuan International Airport,TPE,RCTP,25.07773,121.232803,Taiwan,28800,1546659300,1546665600,1546662751,1546666990,4260,16,Xiamen,Taipei,2019/1/5 4:32,2019/1/5 12:32,2019/1/5 5:43,2019/1/5 13:43,China_Taiwan,Xiamen_Taipei,Taiwan_China,1.2
CAL201,Landed 13:55,green,1546408508,1546437308,2019/1/2 5:55,2019/1/2 13:55,A333,Airbus A330-302,B-18303,China Airlines,China Airlines,Taipei Songshan Airport,TSA,RCSS,25.069719,121.552498,Taiwan,28800,Shanghai Hongqiao International Airport,SHA,ZSSS,31.19787,121.336304,China,28800,1546403400,1546409700,1546403386,1546408508,5100,17,Taipei,Shanghai,2019/1/2 4:29,2019/1/2 12:29,2019/1/2 5:55,2019/1/2 13:55,Taiwan_China,Taipei_Shanghai,Taiwan_China,1.4
CAL202,Landed 18:11,green,1546423906,1546452706,2019/1/2 10:11,2019/1/2 18:11,A333,Airbus A330-302,B-18303,China Airlines,China Airlines,Shanghai Hongqiao International Airport,SHA,ZSSS,31.19787,121.336304,China,28800,Taipei Songshan Airport,TSA,RCSS,25.069719,121.552498,Taiwan,28800,1546416900,1546424100,1546417744,1546423906,6180,17,Shanghai,Taipei,2019/1/2 8:29,2019/1/2 16:29,2019/1/2 10:11,2019/1/2 18:11,China_Taiwan,Shanghai_Taipei,Taiwan_China,1.7
CAL201,Landed 15:20,green,1546759209,1546788009,2019/1/6 7:20,2019/1/6 15:20,A333,Airbus A330-302,B-18303,China Airlines,China Airlines,Taipei Songshan Airport,TSA,RCSS,25.069719,121.552498,Taiwan,28800,Shanghai Hongqiao International Airport,SHA,ZSSS,31.19787,121.336304,China,28800,1546752600,1546758900,1546754711,1546759209,4500,17,Taipei,Shanghai,2019/1/6 6:05,2019/1/6 14:05,2019/1/6 7:20,2019/1/6 15:20,Taiwan_China,Taipei_Shanghai,Taiwan_China,1.3
CAL202,Landed 18:24,green,1546770274,1546799074,2019/1/6 10:24,2019/1/6 18:24,A333,Airbus A330-302,B-18303,China Airlines,China Airlines,Shanghai Hongqiao International Airport,SHA,ZSSS,31.19787,121.336304,China,28800,Taipei Songshan Airport,TSA,RCSS,25.069719,121.552498,Taiwan,28800,1546762500,1546769700,1546764606,1546770274,5640,17,Shanghai,Taipei,2019/1/6 8:50,2019/1/6 16:50,2019/1/6 10:24,2019/1/6 18:24,China_Taiwan,Shanghai_Taipei,Taiwan_China,1.6
MDA993,Landed 16:25,green,1546417500,1546446300,2019/1/2 8:25,2019/1/2 16:25,A333,Airbus A330-302,B-18306,China Airlines,China Airlines,Taiwan Taoyuan International Airport,TPE,RCTP,25.07773,121.232803,Taiwan,28800,Zhengzhou Xinzheng International Airport,CGO,ZHCC,34.519669,113.840797,China,28800,1546406700,1546417500,1546408682,1546417500,8820,19,Taipei,Zhengzhou,2019/1/2 5:58,2019/1/2 13:58,2019/1/2 8:25,2019/1/2 16:25,Taiwan_China,Taipei_Zhengzhou,Taiwan_China,2.5
MDA994,Landed 19:58,green,1546430291,1546459091,2019/1/2 11:58,2019/1/2 19:58,A333,Airbus A330-302,B-18306,China Airlines,China Airlines,Zhengzhou Xinzheng International Airport,CGO,ZHCC,34.519669,113.840797,China,28800,Taiwan Taoyuan International Airport,TPE,RCTP,25.07773,121.232803,Taiwan,28800,1546421400,1546431600,1546422780,1546430291,7500,19,Zhengzhou,Taipei,2019/1/2 9:53,2019/1/2 17:53,2019/1/2 11:58,2019/1/2 19:58,China_Taiwan,Zhengzhou_Taipei,Taiwan_China,2.1
CAL509,Landed 17:58,green,1546595909,1546624709,2019/1/4 9:58,2019/1/4 17:58,A333,Airbus A330-302,B-18307,China Airlines,China Airlines,Taiwan Taoyuan International Airport,TPE,RCTP,25.07773,121.232803,Taiwan,28800,Wuxi Sunan Shuofang International Airport,WUX,ZSWX,31.492889,120.424377,China,28800,1546589100,1546596900,1546589964,1546595909,5940,20,Taipei,Wuxi,2019/1/4 8:19,2019/1/4 16:19,2019/1/4 9:58,2019/1/4 17:58,Taiwan_China,Taipei_Wuxi,Taiwan_China,1.7
CAL510,Landed 21:34,green,1546608840,1546637640,2019/1/4 13:34,2019/1/4 21:34,A333,Airbus A330-302,B-18307,China Airlines,China Airlines,Wuxi Sunan Shuofang International Airport,WUX,ZSWX,31.492889,120.424377,China,28800,Taiwan Taoyuan International Airport,TPE,RCTP,25.07773,121.232803,Taiwan,28800,1546601100,1546609200,1546602737,1546608840,6120,20,Wuxi,Taipei,2019/1/4 11:52,2019/1/4 19:52,2019/1/4 13:34,2019/1/4 21:34,China_Taiwan,Wuxi_Taipei,Taiwan_China,1.7
MDA991,Landed 10:11,green,1546827097,1546855897,2019/1/7 2:11,2019/1/7 10:11,A333,Airbus A330-302,B-18307,China Airlines,China Airlines,Taiwan Taoyuan International Airport,TPE,RCTP,25.07773,121.232803,Taiwan,28800,Xiamen Gaoqi International Airport,XMN,ZSAM,24.544029,118.127701,China,28800,1546821600,1546827900,1546822537,1546827097,4560,20,Taipei,Xiamen,2019/1/7 0:55,2019/1/7 8:55,2019/1/7 2:11,2019/1/7 10:11,Taiwan_China,Taipei_Xiamen,Taiwan_China,1.3
MDA992,Landed 13:37,yellow,1546839469,1546868269,2019/1/7 5:37,2019/1/7 13:37,A333,Airbus A330-302,B-18307,China Airlines,China Airlines,Xiamen Gaoqi International Airport,XMN,ZSAM,24.544029,118.127701,China,28800,Taiwan Taoyuan International Airport,TPE,RCTP,25.07773,121.232803,Taiwan,28800,1546832100,1546838400,1546835030,1546839469,4440,20,Xiamen,Taipei,2019/1/7 4:23,2019/1/7 12:23,2019/1/7 5:37,2019/1/7 13:37,China_Taiwan,Xiamen_Taipei,Taiwan_China,1.2
CAL541,Landed 17:32,green,1546853548,1546882348,2019/1/7 9:32,2019/1/7 17:32,A333,Airbus A330-302,B-18307,China Airlines,China Airlines,Taiwan Taoyuan International Airport,TPE,RCTP,25.07773,121.232803,Taiwan,28800,Wuhan Tianhe International Airport,WUH,ZHHH,30.783751,114.208099,China,28800,1546844100,1546854600,1546844997,1546853548,8580,20,Taipei,Wuhan,2019/1/7 7:09,2019/1/7 15:09,2019/1/7 9:32,2019/1/7 17:32,Taiwan_China,Taipei_Wuhan,Taiwan_China,2.4
CAL542,Landed 20:56,green,1546865760,1546894560,2019/1/7 12:56,2019/1/7 20:56,A333,Airbus A330-302,B-18307,China Airlines,China Airlines,Wuhan Tianhe International Airport,WUH,ZHHH,30.783751,114.208099,China,28800,Taiwan Taoyuan International Airport,TPE,RCTP,25.07773,121.232803,Taiwan,28800,1546858200,1546867500,1546858389,1546865760,7380,20,Wuhan,Taipei,2019/1/7 10:53,2019/1/7 18:53,2019/1/7 12:56,2019/1/7 20:56,China_Taiwan,Wuhan_Taipei,Taiwan_China,2.1
CAL583,Landed 18:56,green,1546512960,1546541760,2019/1/3 10:56,2019/1/3 18:56,A333,Airbus A330-302,B-18309,China Airlines,China Airlines,Kaohsiung International Airport,KHH,RCKH,22.577089,120.349998,Taiwan,28800,Shanghai Pudong International Airport,PVG,ZSPD,31.14337,121.805199,China,28800,1546506600,1546514400,1546506722,1546512960,6240,22,Kaohsiung,Shanghai,2019/1/3 9:12,2019/1/3 17:12,2019/1/3 10:56,2019/1/3 18:56,Taiwan_China,Kaohsiung_Shanghai,Taiwan_China,1.7
CAL584,Landed 22:39,green,1546526366,1546555166,2019/1/3 14:39,2019/1/3 22:39,A333,Airbus A330-302,B-18309,China Airlines,China Airlines,Shanghai Pudong International Airport,PVG,ZSPD,31.14337,121.805199,China,28800,Kaohsiung International Airport,KHH,RCKH,22.577089,120.349998,Taiwan,28800,1546518900,1546527000,1546520069,1546526366,6300,22,Shanghai,Kaohsiung,2019/1/3 12:54,2019/1/3 20:54,2019/1/3 14:39,2019/1/3 22:39,China_Taiwan,Shanghai_Kaohsiung,Taiwan_China,1.8
CAL583,Landed 19:08,green,1546772891,1546801691,2019/1/6 11:08,2019/1/6 19:08,A333,Airbus A330-302,B-18309,China Airlines,China Airlines,Kaohsiung International Airport,KHH,RCKH,22.577089,120.349998,Taiwan,28800,Shanghai Pudong International Airport,PVG,ZSPD,31.14337,121.805199,China,28800,1546765800,1546773600,1546767029,1546772891,5880,22,Kaohsiung,Shanghai,2019/1/6 9:30,2019/1/6 17:30,2019/1/6 11:08,2019/1/6 19:08,Taiwan_China,Kaohsiung_Shanghai,Taiwan_China,1.6
CAL584,Landed 22:29,green,1546784949,1546813749,2019/1/6 14:29,2019/1/6 22:29,A333,Airbus A330-302,B-18309,China Airlines,China Airlines,Shanghai Pudong International Airport,PVG,ZSPD,31.14337,121.805199,China,28800,Kaohsiung International Airport,KHH,RCKH,22.577089,120.349998,Taiwan,28800,1546778100,1546786200,1546778788,1546784949,6180,22,Shanghai,Kaohsiung,2019/1/6 12:46,2019/1/6 20:46,2019/1/6 14:29,2019/1/6 22:29,China_Taiwan,Shanghai_Kaohsiung,Taiwan_China,1.7
CAL583,Landed 18:47,green,1546858063,1546886863,2019/1/7 10:47,2019/1/7 18:47,A333,Airbus A330-302,B-18309,China Airlines,China Airlines,Kaohsiung International Airport,KHH,RCKH,22.577089,120.349998,Taiwan,28800,Shanghai Pudong International Airport,PVG,ZSPD,31.14337,121.805199,China,28800,1546852200,1546860000,1546852272,1546858063,5820,22,Kaohsiung,Shanghai,2019/1/7 9:11,2019/1/7 17:11,2019/1/7 10:47,2019/1/7 18:47,Taiwan_China,Kaohsiung_Shanghai,Taiwan_China,1.6
CAL584,Landed 22:36,green,1546871799,1546900599,2019/1/7 14:36,2019/1/7 22:36,A333,Airbus A330-302,B-18309,China Airlines,China Airlines,Shanghai Pudong International Airport,PVG,ZSPD,31.14337,121.805199,China,28800,Kaohsiung International Airport,KHH,RCKH,22.577089,120.349998,Taiwan,28800,1546864500,1546872600,1546865532,1546871799,6240,22,Shanghai,Kaohsiung,2019/1/7 12:52,2019/1/7 20:52,2019/1/7 14:36,2019/1/7 22:36,China_Taiwan,Shanghai_Kaohsiung,Taiwan_China,1.7
CAL505,Landed 19:04,green,1546599844,1546628644,2019/1/4 11:04,2019/1/4 19:04,A333,Airbus A330-302,B-18311,China Airlines,China Airlines (SkyTeam Livery),Taiwan Taoyuan International Airport,TPE,RCTP,25.07773,121.232803,Taiwan,28800,Shanghai Pudong International Airport,PVG,ZSPD,31.14337,121.805199,China,28800,1546594500,1546601700,1546595292,1546599844,4560,24,Taipei,Shanghai,2019/1/4 9:48,2019/1/4 17:48,2019/1/4 11:04,2019/1/4 19:04,Taiwan_China,Taipei_Shanghai,Taiwan_China,1.3
CAL506,Landed 22:50,green,1546613414,1546642214,2019/1/4 14:50,2019/1/4 22:50,A333,Airbus A330-302,B-18311,China Airlines,China Airlines (SkyTeam Livery),Shanghai Pudong International Airport,PVG,ZSPD,31.14337,121.805199,China,28800,Taiwan Taoyuan International Airport,TPE,RCTP,25.07773,121.232803,Taiwan,28800,1546606200,1546613700,1546607923,1546613414,5520,24,Shanghai,Taipei,2019/1/4 13:18,2019/1/4 21:18,2019/1/4 14:50,2019/1/4 22:50,China_Taiwan,Shanghai_Taipei,Taiwan_China,1.5
MDA991,Landed 10:12,green,1546308746,1546337546,2019/1/1 2:12,2019/1/1 10:12,A333,Airbus A330-302,B-18315,China Airlines,China Airlines,Taiwan Taoyuan International Airport,TPE,RCTP,25.07773,121.232803,Taiwan,28800,Xiamen Gaoqi International Airport,XMN,ZSAM,24.544029,118.127701,China,28800,1546303200,1546309500,1546303872,1546308746,4860,25,Taipei,Xiamen,2019/1/1 0:51,2019/1/1 8:51,2019/1/1 2:12,2019/1/1 10:12,Taiwan_China,Taipei_Xiamen,Taiwan_China,1.4
