callsign,landingTime,ifdelayed,eventTime1,eventTime2,utcTime,localTime,aircraftModel,aircraftModel2,fleetID,owner,airlineName,airportOriginName,airportOriginCode1,airportOriginCode2,airportOriginLat,airportOriginLng,airportOriginCountry,airportOriginOffset,airportDestName,airportDestCode1,airportDestCode2,airportDestLat,airportDestLng,airportDestCountry,airportDestOffset,timeScheduleDeparture,timeScheduleArrival,timeRealDeparture,timeRealArrival,duration,id,airportOriginCity,airportDestCity,realDepartTime,realDepartTime_local,realArriveTime,realArriveTime_local,from_to,from_to_2,route
CAL837,Landed 02:43,yellow,1546458201,1546483401,2019/1/2 19:43,2019/1/3 2:43,A333,Airbus A330-302,B-18360,China Airlines,China Airlines,Taiwan Taoyuan International Airport,TPE,RCTP,25.07773,121.232803,Taiwan,28800,Bangkok Suvarnabhumi Airport,BKK,VTBS,13.6811,100.7472,Thailand,25200,1546442400,1546456800,1546446114,1546458201,12060,35,Taipei,Bangkok,2019/1/2 16:21,2019/1/3 0:21,2019/1/2 19:43,2019/1/3 2:43,Taiwan_Thailand,Taipei_Bangkok,Taiwan_Thailand
CAL838,Landed 13:07,green,1546492079,1546520879,2019/1/3 5:07,2019/1/3 13:07,A333,Airbus A330-302,B-18360,China Airlines,China Airlines,Bangkok Suvarnabhumi Airport,BKK,VTBS,13.6811,100.7472,Thailand,25200,Taiwan Taoyuan International Airport,TPE,RCTP,25.07773,121.232803,Taiwan,28800,1546479000,1546492200,1546480627,1546492079,11460,35,Bangkok,Taipei,2019/1/3 1:57,2019/1/3 8:57,2019/1/3 5:07,2019/1/3 13:07,Thailand_Taiwan,Bangkok_Taipei,Taiwan_Thailand
CAL751,Landed 19:15,green,1546514128,1546542928,2019/1/3 11:15,2019/1/3 19:15,A333,Airbus A330-302,B-18360,China Airlines,China Airlines,Taiwan Taoyuan International Airport,TPE,RCTP,25.07773,121.232803,Taiwan,28800,Singapore Changi Airport,SIN,WSSS,1.350189,103.9944,Singapore,28800,1546497000,1546514100,1546498903,1546514128,15240,35,Taipei,Singapore,2019/1/3 7:01,2019/1/3 15:01,2019/1/3 11:15,2019/1/3 19:15,Taiwan_Singapore,Taipei_Singapore,Taiwan_Singapore
CAL751,Landed 21:33,green,1546526009,1546551209,2019/1/3 14:33,2019/1/3 21:33,A333,Airbus A330-302,B-18360,China Airlines,China Airlines,Singapore Changi Airport,SIN,WSSS,1.350189,103.9944,Singapore,28800,Surabaya Juanda International Airport,SUB,WARR,-7.37983,112.786797,Indonesia,25200,1546518600,1546527300,1546519383,1546526009,6600,35,Singapore,Surabaya,2019/1/3 12:43,2019/1/3 20:43,2019/1/3 14:33,2019/1/3 21:33,Singapore_Indonesia,Singapore_Surabaya,Singapore_Indonesia
CAL752,Landed 09:14,green,1546564447,1546593247,2019/1/4 1:14,2019/1/4 9:14,A333,Airbus A330-302,B-18360,China Airlines,China Airlines,Surabaya Juanda International Airport,SUB,WARR,-7.37983,112.786797,Indonesia,25200,Singapore Changi Airport,SIN,WSSS,1.350189,103.9944,Singapore,28800,1546556700,1546565100,1546557267,1546564447,7200,35,Surabaya,Singapore,2019/1/3 23:14,2019/1/4 6:14,2019/1/4 1:14,2019/1/4 9:14,Indonesia_Singapore,Surabaya_Singapore,Singapore_Indonesia
CAL752,Landed 15:13,green,1546585982,1546614782,2019/1/4 7:13,2019/1/4 15:13,A333,Airbus A330-302,B-18360,China Airlines,China Airlines,Singapore Changi Airport,SIN,WSSS,1.350189,103.9944,Singapore,28800,Taiwan Taoyuan International Airport,TPE,RCTP,25.07773,121.232803,Taiwan,28800,1546568700,1546585200,1546570880,1546585982,15120,35,Singapore,Taipei,2019/1/4 3:01,2019/1/4 11:01,2019/1/4 7:13,2019/1/4 15:13,Singapore_Taiwan,Singapore_Taipei,Taiwan_Singapore
CAL162,Landed 19:52,green,1546599144,1546631544,2019/1/4 10:52,2019/1/4 19:52,A333,Airbus A330-302,B-18360,China Airlines,China Airlines,Taiwan Taoyuan International Airport,TPE,RCTP,25.07773,121.232803,Taiwan,28800,Seoul Incheon International Airport,ICN,RKSI,37.46907,126.4505,South Korea,32400,1546590300,1546599300,1546591607,1546599144,7560,35,Taipei,Seoul,2019/1/4 8:46,2019/1/4 16:46,2019/1/4 10:52,2019/1/4 19:52,Taiwan_South Korea,Taipei_Seoul,Taiwan_South Korea
CAL163,Landed 23:00,green,1546614033,1546642833,2019/1/4 15:00,2019/1/4 23:00,A333,Airbus A330-302,B-18360,China Airlines,China Airlines,Seoul Incheon International Airport,ICN,RKSI,37.46907,126.4505,South Korea,32400,Taiwan Taoyuan International Airport,TPE,RCTP,25.07773,121.232803,Taiwan,28800,1546602900,1546613100,1546605467,1546614033,8580,35,Seoul,Taipei,2019/1/4 12:37,2019/1/4 21:37,2019/1/4 15:00,2019/1/4 23:00,South Korea_Taiwan,Seoul_Taipei,Taiwan_South Korea
CAL104,Landed 16:20,green,1546672804,1546705204,2019/1/5 7:20,2019/1/5 16:20,A333,Airbus A330-302,B-18360,China Airlines,China Airlines,Taiwan Taoyuan International Airport,TPE,RCTP,25.07773,121.232803,Taiwan,28800,Tokyo Narita International Airport,NRT,RJAA,35.764721,140.386307,Japan,32400,1546662900,1546673700,1546663962,1546672804,8820,35,Taipei,Tokyo,2019/1/5 4:52,2019/1/5 12:52,2019/1/5 7:20,2019/1/5 16:20,Taiwan_Japan,Taipei_Tokyo,Taiwan_Japan
CAL105,Landed 21:03,green,1546693380,1546722180,2019/1/5 13:03,2019/1/5 21:03,A333,Airbus A330-302,B-18360,China Airlines,China Airlines,Tokyo Narita International Airport,NRT,RJAA,35.764721,140.386307,Japan,32400,Taiwan Taoyuan International Airport,TPE,RCTP,25.07773,121.232803,Taiwan,28800,1546677900,1546692900,1546679890,1546693380,13500,35,Tokyo,Taipei,2019/1/5 9:18,2019/1/5 18:18,2019/1/5 13:03,2019/1/5 21:03,Japan_Taiwan,Tokyo_Taipei,Taiwan_Japan
CAL181,Landed 12:19,green,1546757359,1546777159,2019/1/6 6:49,2019/1/6 12:19,A333,Airbus A330-302,B-18360,China Airlines,China Airlines,Taiwan Taoyuan International Airport,TPE,RCTP,25.07773,121.232803,Taiwan,28800,Delhi Indira Gandhi International Airport,DEL,VIDP,28.5665,77.103081,India,19800,1546731300,1546758600,1546732612,1546757359,24720,35,Taipei,Delhi,2019/1/5 23:56,2019/1/6 7:56,2019/1/6 6:49,2019/1/6 12:19,Taiwan_India,Taipei_Delhi,Taiwan_India
CAL182,Landed 21:59,green,1546783140,1546811940,2019/1/6 13:59,2019/1/6 21:59,A333,Airbus A330-302,B-18360,China Airlines,China Airlines,Delhi Indira Gandhi International Airport,DEL,VIDP,28.5665,77.103081,India,19800,Taiwan Taoyuan International Airport,TPE,RCTP,25.07773,121.232803,Taiwan,28800,1546764000,1546784700,1546766410,1546783140,16740,35,Delhi,Taipei,2019/1/6 9:20,2019/1/6 14:50,2019/1/6 13:59,2019/1/6 21:59,India_Taiwan,Delhi_Taipei,Taiwan_India
CAL561,Landed 17:13,green,1546852413,1546881213,2019/1/7 9:13,2019/1/7 17:13,A333,Airbus A330-302,B-18360,China Airlines,China Airlines,Taiwan Taoyuan International Airport,TPE,RCTP,25.07773,121.232803,Taiwan,28800,Xi'an Xianyang International Airport,XIY,ZLXY,34.447109,108.751503,China,28800,1546837800,1546851900,1546838796,1546852413,13620,35,Taipei,Xi'an,2019/1/7 5:26,2019/1/7 13:26,2019/1/7 9:13,2019/1/7 17:13,Taiwan_China,Taipei_Xi'an,Taiwan_China
CAL562,Landed 21:43,green,1546868580,1546897380,2019/1/7 13:43,2019/1/7 21:43,A333,Airbus A330-302,B-18360,China Airlines,China Airlines,Xi'an Xianyang International Airport,XIY,ZLXY,34.447109,108.751503,China,28800,Taiwan Taoyuan International Airport,TPE,RCTP,25.07773,121.232803,Taiwan,28800,1546855500,1546868400,1546857053,1546868580,11520,35,Xi'an,Taipei,2019/1/7 10:30,2019/1/7 18:30,2019/1/7 13:43,2019/1/7 21:43,China_Taiwan,Xi'an_Taipei,Taiwan_China
CAL551,Landed 12:31,yellow,1546317076,1546345876,2019/1/1 4:31,2019/1/1 12:31,A333,Airbus A330-302,B-18361,China Airlines,China Airlines (Cloud Gate Dance Theatre Livery),Taiwan Taoyuan International Airport,TPE,RCTP,25.07773,121.232803,Taiwan,28800,Chengdu Shuangliu International Airport,CTU,ZUUU,30.57852,103.946999,China,28800,1546301100,1546314900,1546305346,1546317076,11760,36,Taipei,Chengdu,2019/1/1 1:15,2019/1/1 9:15,2019/1/1 4:31,2019/1/1 12:31,Taiwan_China,Taipei_Chengdu,Taiwan_China
CAL552,Landed 16:55,green,1546332957,1546361757,2019/1/1 8:55,2019/1/1 16:55,A333,Airbus A330-302,B-18361,China Airlines,China Airlines (Cloud Gate Dance Theatre Livery),Chengdu Shuangliu International Airport,CTU,ZUUU,30.57852,103.946999,China,28800,Taiwan Taoyuan International Airport,TPE,RCTP,25.07773,121.232803,Taiwan,28800,1546320000,1546332000,1546322840,1546332957,10140,36,Chengdu,Taipei,2019/1/1 6:07,2019/1/1 14:07,2019/1/1 8:55,2019/1/1 16:55,China_Taiwan,Chengdu_Taipei,Taiwan_China
CAL923,Landed 20:05,green,1546344352,1546373152,2019/1/1 12:05,2019/1/1 20:05,A333,Airbus A330-302,B-18361,China Airlines,China Airlines (Cloud Gate Dance Theatre Livery),Taiwan Taoyuan International Airport,TPE,RCTP,25.07773,121.232803,Taiwan,28800,Hong Kong International Airport,HKG,VHHH,22.309616,113.916237,Hong Kong,28800,1546337100,1546344600,1546338530,1546344352,5820,36,Taipei,Hong Kong,2019/1/1 10:28,2019/1/1 18:28,2019/1/1 12:05,2019/1/1 20:05,Taiwan_Hong Kong,Taipei_Hong Kong,Taiwan_Hong Kong
CAL924,Landed 22:58,green,1546354699,1546383499,2019/1/1 14:58,2019/1/1 22:58,A333,Airbus A330-302,B-18361,China Airlines,China Airlines (Cloud Gate Dance Theatre Livery),Hong Kong International Airport,HKG,VHHH,22.309616,113.916237,Hong Kong,28800,Taiwan Taoyuan International Airport,TPE,RCTP,25.07773,121.232803,Taiwan,28800,1546348200,1546354500,1546350390,1546354699,4320,36,Hong Kong,Taipei,2019/1/1 13:46,2019/1/1 21:46,2019/1/1 14:58,2019/1/1 22:58,Hong Kong_Taiwan,Hong Kong_Taipei,Taiwan_Hong Kong
CAL703,Landed 15:37,green,1546414643,1546443443,2019/1/2 7:37,2019/1/2 15:37,A333,Airbus A330-302,B-18361,China Airlines,China Airlines (Cloud Gate Dance Theatre Livery),Taiwan Taoyuan International Airport,TPE,RCTP,25.07773,121.232803,Taiwan,28800,Manila Ninoy Aquino International Airport,MNL,RPLL,14.50864,121.019501,Philippines,28800,1546407000,1546415400,1546408143,1546414643,6480,36,Taipei,Manila,2019/1/2 5:49,2019/1/2 13:49,2019/1/2 7:37,2019/1/2 15:37,Taiwan_Philippines,Taipei_Manila,Taiwan_Philippines
CAL704,Landed 18:48,green,1546426109,1546454909,2019/1/2 10:48,2019/1/2 18:48,A333,Airbus A330-302,B-18361,China Airlines,China Airlines (Cloud Gate Dance Theatre Livery),Manila Ninoy Aquino International Airport,MNL,RPLL,14.50864,121.019501,Philippines,28800,Taiwan Taoyuan International Airport,TPE,RCTP,25.07773,121.232803,Taiwan,28800,1546419300,1546427100,1546420349,1546426109,5760,36,Manila,Taipei,2019/1/2 9:12,2019/1/2 17:12,2019/1/2 10:48,2019/1/2 18:48,Philippines_Taiwan,Manila_Taipei,Taiwan_Philippines
MDA991,Landed 10:16,green,1546481806,1546510606,2019/1/3 2:16,2019/1/3 10:16,A333,Airbus A330-302,B-18361,China Airlines,China Airlines (Cloud Gate Dance Theatre Livery),Taiwan Taoyuan International Airport,TPE,RCTP,25.07773,121.232803,Taiwan,28800,Xiamen Gaoqi International Airport,XMN,ZSAM,24.544029,118.127701,China,28800,1546476000,1546482300,1546477434,1546481806,4380,36,Taipei,Xiamen,2019/1/3 1:03,2019/1/3 9:03,2019/1/3 2:16,2019/1/3 10:16,Taiwan_China,Taipei_Xiamen,Taiwan_China
MDA992,Landed 13:19,green,1546492764,1546521564,2019/1/3 5:19,2019/1/3 13:19,A333,Airbus A330-302,B-18361,China Airlines,China Airlines (Cloud Gate Dance Theatre Livery),Xiamen Gaoqi International Airport,XMN,ZSAM,24.544029,118.127701,China,28800,Taiwan Taoyuan International Airport,TPE,RCTP,25.07773,121.232803,Taiwan,28800,1546486500,1546492800,1546488043,1546492764,4740,36,Xiamen,Taipei,2019/1/3 4:00,2019/1/3 12:00,2019/1/3 5:19,2019/1/3 13:19,China_Taiwan,Xiamen_Taipei,Taiwan_China
CAL541,Landed 17:36,green,1546508206,1546537006,2019/1/3 9:36,2019/1/3 17:36,A333,Airbus A330-302,B-18361,China Airlines,China Airlines (Cloud Gate Dance Theatre Livery),Taiwan Taoyuan International Airport,TPE,RCTP,25.07773,121.232803,Taiwan,28800,Wuhan Tianhe International Airport,WUH,ZHHH,30.783751,114.208099,China,28800,1546498500,1546509000,1546499486,1546508206,8700,36,Taipei,Wuhan,2019/1/3 7:11,2019/1/3 15:11,2019/1/3 9:36,2019/1/3 17:36,Taiwan_China,Taipei_Wuhan,Taiwan_China
CAL542,Landed 21:05,green,1546520700,1546549500,2019/1/3 13:05,2019/1/3 21:05,A333,Airbus A330-302,B-18361,China Airlines,China Airlines (Cloud Gate Dance Theatre Livery),Wuhan Tianhe International Airport,WUH,ZHHH,30.783751,114.208099,China,28800,Taiwan Taoyuan International Airport,TPE,RCTP,25.07773,121.232803,Taiwan,28800,1546512600,1546521900,1546513380,1546520700,7320,36,Wuhan,Taipei,2019/1/3 11:03,2019/1/3 19:03,2019/1/3 13:05,2019/1/3 21:05,China_Taiwan,Wuhan_Taipei,Taiwan_China
CAL120,Landed 10:47,green,1546566477,1546598877,2019/1/4 1:47,2019/1/4 10:47,A333,Airbus A330-302,B-18361,China Airlines,China Airlines (Cloud Gate Dance Theatre Livery),Taiwan Taoyuan International Airport,TPE,RCTP,25.07773,121.232803,Taiwan,28800,Naha Airport,OKA,ROAH,26.19581,127.645798,Japan,32400,1546560900,1546566300,1546563145,1546566477,3360,36,Taipei,Naha,2019/1/4 0:52,2019/1/4 8:52,2019/1/4 1:47,2019/1/4 10:47,Taiwan_Japan,Taipei_Naha,Taiwan_Japan
CAL121,Landed 12:11,green,1546575087,1546603887,2019/1/4 4:11,2019/1/4 12:11,A333,Airbus A330-302,B-18361,China Airlines,China Airlines (Cloud Gate Dance Theatre Livery),Naha Airport,OKA,ROAH,26.19581,127.645798,Japan,32400,Taiwan Taoyuan International Airport,TPE,RCTP,25.07773,121.232803,Taiwan,28800,1546570500,1546576200,1546570844,1546575087,4260,36,Naha,Taipei,2019/1/4 3:00,2019/1/4 12:00,2019/1/4 4:11,2019/1/4 12:11,Japan_Taiwan,Naha_Taipei,Taiwan_Japan
CAL751,Landed 19:19,green,1546600774,1546629574,2019/1/4 11:19,2019/1/4 19:19,A333,Airbus A330-302,B-18361,China Airlines,China Airlines (Cloud Gate Dance Theatre Livery),Taiwan Taoyuan International Airport,TPE,RCTP,25.07773,121.232803,Taiwan,28800,Singapore Changi Airport,SIN,WSSS,1.350189,103.9944,Singapore,28800,1546583400,1546600500,1546585170,1546600774,15600,36,Taipei,Singapore,2019/1/4 6:59,2019/1/4 14:59,2019/1/4 11:19,2019/1/4 19:19,Taiwan_Singapore,Taipei_Singapore,Taiwan_Singapore
CAL751,Landed 21:58,green,1546613881,1546639081,2019/1/4 14:58,2019/1/4 21:58,A333,Airbus A330-302,B-18361,China Airlines,China Airlines (Cloud Gate Dance Theatre Livery),Singapore Changi Airport,SIN,WSSS,1.350189,103.9944,Singapore,28800,Surabaya Juanda International Airport,SUB,WARR,-7.37983,112.786797,Indonesia,25200,1546605000,1546613700,1546607283,1546613881,6600,36,Singapore,Surabaya,2019/1/4 13:08,2019/1/4 21:08,2019/1/4 14:58,2019/1/4 21:58,Singapore_Indonesia,Singapore_Surabaya,Singapore_Indonesia
CAL752,Landed 09:06,green,1546650399,1546679199,2019/1/5 1:06,2019/1/5 9:06,A333,Airbus A330-302,B-18361,China Airlines,China Airlines (Cloud Gate Dance Theatre Livery),Surabaya Juanda International Airport,SUB,WARR,-7.37983,112.786797,Indonesia,25200,Singapore Changi Airport,SIN,WSSS,1.350189,103.9944,Singapore,28800,1546643100,1546651500,1546643737,1546650399,6660,36,Surabaya,Singapore,2019/1/4 23:15,2019/1/5 6:15,2019/1/5 1:06,2019/1/5 9:06,Indonesia_Singapore,Surabaya_Singapore,Singapore_Indonesia
CAL752,Landed 15:00,green,1546671605,1546700405,2019/1/5 7:00,2019/1/5 15:00,A333,Airbus A330-302,B-18361,China Airlines,China Airlines (Cloud Gate Dance Theatre Livery),Singapore Changi Airport,SIN,WSSS,1.350189,103.9944,Singapore,28800,Taiwan Taoyuan International Airport,TPE,RCTP,25.07773,121.232803,Taiwan,28800,1546655100,1546671600,1546656775,1546671605,14820,36,Singapore,Taipei,2019/1/5 2:52,2019/1/5 10:52,2019/1/5 7:00,2019/1/5 15:00,Singapore_Taiwan,Singapore_Taipei,Taiwan_Singapore
CAL601,Landed 09:33,yellow,1546738381,1546767181,2019/1/6 1:33,2019/1/6 9:33,A333,Airbus A330-302,B-18361,China Airlines,China Airlines (Cloud Gate Dance Theatre Livery),Taiwan Taoyuan International Airport,TPE,RCTP,25.07773,121.232803,Taiwan,28800,Hong Kong International Airport,HKG,VHHH,22.309616,113.916237,Hong Kong,28800,1546730100,1546736700,1546733400,1546738381,4980,36,Taipei,Hong Kong,2019/1/6 0:10,2019/1/6 8:10,2019/1/6 1:33,2019/1/6 9:33,Taiwan_Hong Kong,Taipei_Hong Kong,Taiwan_Hong Kong
CAL602,Landed 12:20,green,1546748441,1546777241,2019/1/6 4:20,2019/1/6 12:20,A333,Airbus A330-302,B-18361,China Airlines,China Airlines (Cloud Gate Dance Theatre Livery),Hong Kong International Airport,HKG,VHHH,22.309616,113.916237,Hong Kong,28800,Taiwan Taoyuan International Airport,TPE,RCTP,25.07773,121.232803,Taiwan,28800,1546741200,1546747500,1546743924,1546748441,4500,36,Hong Kong,Taipei,2019/1/6 3:05,2019/1/6 11:05,2019/1/6 4:20,2019/1/6 12:20,Hong Kong_Taiwan,Hong Kong_Taipei,Taiwan_Hong Kong
CAL703,Landed 15:44,green,1546760648,1546789448,2019/1/6 7:44,2019/1/6 15:44,A333,Airbus A330-302,B-18361,China Airlines,China Airlines (Cloud Gate Dance Theatre Livery),Taiwan Taoyuan International Airport,TPE,RCTP,25.07773,121.232803,Taiwan,28800,Manila Ninoy Aquino International Airport,MNL,RPLL,14.50864,121.019501,Philippines,28800,1546752600,1546761000,1546754124,1546760648,6540,36,Taipei,Manila,2019/1/6 5:55,2019/1/6 13:55,2019/1/6 7:44,2019/1/6 15:44,Taiwan_Philippines,Taipei_Manila,Taiwan_Philippines
CAL704,Landed 19:51,red,1546775474,1546804274,2019/1/6 11:51,2019/1/6 19:51,A333,Airbus A330-302,B-18361,China Airlines,China Airlines (Cloud Gate Dance Theatre Livery),Manila Ninoy Aquino International Airport,MNL,RPLL,14.50864,121.019501,Philippines,28800,Taiwan Taoyuan International Airport,TPE,RCTP,25.07773,121.232803,Taiwan,28800,1546764900,1546772700,1546769580,1546775474,5880,36,Manila,Taipei,2019/1/6 10:13,2019/1/6 18:13,2019/1/6 11:51,2019/1/6 19:51,Philippines_Taiwan,Manila_Taipei,Taiwan_Philippines
CAL156,Landed 11:28,green,1546828130,1546860530,2019/1/7 2:28,2019/1/7 11:28,A333,Airbus A330-302,B-18361,China Airlines,China Airlines (Cloud Gate Dance Theatre Livery),Taiwan Taoyuan International Airport,TPE,RCTP,25.07773,121.232803,Taiwan,28800,Osaka Kansai International Airport,KIX,RJBB,34.427299,135.244003,Japan,32400,1546819800,1546828800,1546821162,1546828130,6960,36,Taipei,Osaka,2019/1/7 0:32,2019/1/7 8:32,2019/1/7 2:28,2019/1/7 11:28,Taiwan_Japan,Taipei_Osaka,Taiwan_Japan
CAL157,Landed 14:50,green,1546843804,1546872604,2019/1/7 6:50,2019/1/7 14:50,A333,Airbus A330-302,B-18361,China Airlines,China Airlines (Cloud Gate Dance Theatre Livery),Osaka Kansai International Airport,KIX,RJBB,34.427299,135.244003,Japan,32400,Taiwan Taoyuan International Airport,TPE,RCTP,25.07773,121.232803,Taiwan,28800,1546833000,1546844400,1546834167,1546843804,9660,36,Osaka,Taipei,2019/1/7 4:09,2019/1/7 13:09,2019/1/7 6:50,2019/1/7 14:50,Japan_Taiwan,Osaka_Taipei,Taiwan_Japan
CAL162,Landed 19:35,green,1546857340,1546889740,2019/1/7 10:35,2019/1/7 19:35,A333,Airbus A330-302,B-18361,China Airlines,China Airlines (Cloud Gate Dance Theatre Livery),Taiwan Taoyuan International Airport,TPE,RCTP,25.07773,121.232803,Taiwan,28800,Seoul Incheon International Airport,ICN,RKSI,37.46907,126.4505,South Korea,32400,1546849500,1546858500,1546849859,1546857340,7500,36,Taipei,Seoul,2019/1/7 8:30,2019/1/7 16:30,2019/1/7 10:35,2019/1/7 19:35,Taiwan_South Korea,Taipei_Seoul,Taiwan_South Korea
CAL163,Landed 22:20,green,1546870800,1546899600,2019/1/7 14:20,2019/1/7 22:20,A333,Airbus A330-302,B-18361,China Airlines,China Airlines (Cloud Gate Dance Theatre Livery),Seoul Incheon International Airport,ICN,RKSI,37.46907,126.4505,South Korea,32400,Taiwan Taoyuan International Airport,TPE,RCTP,25.07773,121.232803,Taiwan,28800,1546862100,1546872300,1546863331,1546870800,7440,36,Seoul,Taipei,2019/1/7 12:15,2019/1/7 21:15,2019/1/7 14:20,2019/1/7 22:20,South Korea_Taiwan,Seoul_Taipei,Taiwan_South Korea
MDA211,Landed 08:31,green,1546302692,1546331492,2019/1/1 0:31,2019/1/1 8:31,B738,Boeing 737-809,B-18610,China Airlines,China Airlines,Taipei Songshan Airport,TSA,RCSS,25.069719,121.552498,Taiwan,28800,Fuzhou Changle International Airport,FOC,ZSFZ,25.935061,119.6632,China,28800,1546297500,1546302900,1546297795,1546302692,4920,37,Taipei,Fuzhou,2018/12/31 23:09,2019/1/1 7:09,2019/1/1 0:31,2019/1/1 8:31,Taiwan_China,Taipei_Fuzhou,Taiwan_China
MDA212,Landed 11:07,green,1546312075,1546340875,2019/1/1 3:07,2019/1/1 11:07,B738,Boeing 737-809,B-18610,China Airlines,China Airlines,Fuzhou Changle International Airport,FOC,ZSFZ,25.935061,119.6632,China,28800,Taipei Songshan Airport,TSA,RCSS,25.069719,121.552498,Taiwan,28800,1546306500,1546312800,1546307083,1546312075,4980,37,Fuzhou,Taipei,2019/1/1 1:44,2019/1/1 9:44,2019/1/1 3:07,2019/1/1 11:07,China_Taiwan,Fuzhou_Taipei,Taiwan_China
MDA211,Landed 08:29,green,1546388992,1546417792,2019/1/2 0:29,2019/1/2 8:29,B738,Boeing 737-809,B-18610,China Airlines,China Airlines,Taipei Songshan Airport,TSA,RCSS,25.069719,121.552498,Taiwan,28800,Fuzhou Changle International Airport,FOC,ZSFZ,25.935061,119.6632,China,28800,1546383900,1546389300,1546384209,1546388992,4800,37,Taipei,Fuzhou,2019/1/1 23:10,2019/1/2 7:10,2019/1/2 0:29,2019/1/2 8:29,Taiwan_China,Taipei_Fuzhou,Taiwan_China
MDA212,Landed 11:08,green,1546398514,1546427314,2019/1/2 3:08,2019/1/2 11:08,B738,Boeing 737-809,B-18610,China Airlines,China Airlines,Fuzhou Changle International Airport,FOC,ZSFZ,25.935061,119.6632,China,28800,Taipei Songshan Airport,TSA,RCSS,25.069719,121.552498,Taiwan,28800,1546392900,1546399200,1546393753,1546398514,4740,37,Fuzhou,Taipei,2019/1/2 1:49,2019/1/2 9:49,2019/1/2 3:08,2019/1/2 11:08,China_Taiwan,Fuzhou_Taipei,Taiwan_China
MDA217,Landed 16:05,green,1546416343,1546445143,2019/1/2 8:05,2019/1/2 16:05,B738,Boeing 737-809,B-18610,China Airlines,China Airlines,Taipei Songshan Airport,TSA,RCSS,25.069719,121.552498,Taiwan,28800,Wuhan Tianhe International Airport,WUH,ZHHH,30.783751,114.208099,China,28800,1546406400,1546417800,1546407324,1546416343,9000,37,Taipei,Wuhan,2019/1/2 5:35,2019/1/2 13:35,2019/1/2 8:05,2019/1/2 16:05,Taiwan_China,Taipei_Wuhan,Taiwan_China
MDA218,Landed 19:38,green,1546429086,1546457886,2019/1/2 11:38,2019/1/2 19:38,B738,Boeing 737-809,B-18610,China Airlines,China Airlines,Wuhan Tianhe International Airport,WUH,ZHHH,30.783751,114.208099,China,28800,Taipei Songshan Airport,TSA,RCSS,25.069719,121.552498,Taiwan,28800,1546421700,1546431000,1546421640,1546429086,7440,37,Wuhan,Taipei,2019/1/2 9:34,2019/1/2 17:34,2019/1/2 11:38,2019/1/2 19:38,China_Taiwan,Wuhan_Taipei,Taiwan_China
CAL260,Landed 12:36,green,1546486581,1546518981,2019/1/3 3:36,2019/1/3 12:36,B738,Boeing 737-809,B-18610,China Airlines,China Airlines,Taipei Songshan Airport,TSA,RCSS,25.069719,121.552498,Taiwan,28800,Seoul Gimpo International Airport,GMP,RKSS,37.558311,126.790497,South Korea,32400,1546478400,1546487100,1546478682,1546486581,7920,37,Taipei,Seoul,2019/1/3 1:24,2019/1/3 9:24,2019/1/3 3:36,2019/1/3 12:36,Taiwan_South Korea,Taipei_Seoul,Taiwan_South Korea
CAL261,Landed 15:30,green,1546500630,1546529430,2019/1/3 7:30,2019/1/3 15:30,B738,Boeing 737-809,B-18610,China Airlines,China Airlines,Seoul Gimpo International Airport,GMP,RKSS,37.558311,126.790497,South Korea,32400,Taipei Songshan Airport,TSA,RCSS,25.069719,121.552498,Taiwan,28800,1546490700,1546500600,1546491929,1546500630,8700,37,Seoul,Taipei,2019/1/3 5:05,2019/1/3 14:05,2019/1/3 7:30,2019/1/3 15:30,South Korea_Taiwan,Seoul_Taipei,Taiwan_South Korea
